ID,Location Type,Species,Common Name,Space Type,Address,Street,Side,DBH,# of stems,Height,Space length,Space Width,Overhead Utilities,Hardscape,Cultivar,Date,Notes,X Coordinate,Y Coordinate,x,y
254838,Street,Carpinus caroliniana,"hornbeam, American",Tree Lawn,703,WYMAN PARK DR,Front,6,2,20,>20,15,None,None, ,"6/25/2017, 8:00 PM", ,-76.62934983,39.32172282,1417193.537347585,602974.4888563454
254839,Street,Tilia cordata,"linden, littleleaf",Well/Pit,2900,KESWICK ROAD,Front,10.8,1,20,5,4,None,None, ,"6/25/2017, 8:00 PM", ,-76.62805414,39.3223467,1417559.1727711707,603203.2157610953
254840,Park,Morus alba,"mulberry, white",Open/Unrestricted,3100,N CHARLES ST,Front,24,4,30,>20,>20,Both,None, ,"6/25/2017, 8:00 PM", ,-76.62761797,39.32213112,1417682.8884030133,603125.1975444257
254841,Park,Malus pumila,"apple, common",Open/Unrestricted,3100,N CHARLES ST,Front,2.1,1,10,>20,>20,Electric,None, ,"6/25/2017, 8:00 PM", ,-76.62773538,39.32215171,1417649.6407660842,603132.5626871735
254842,Street,Tilia cordata,"linden, littleleaf",Well/Pit,2923,KESWICK ROAD,Front,11.7,1,30,4,4,None,None, ,"6/25/2017, 8:00 PM", ,-76.62787371,39.3227239,1417609.6572502553,603340.8148953319
254843,Street,Ilex opaca,"holly, American",Open/Unrestricted,800,WYMAN PARK DR,Front,7,1,20,>20,>20,None,None, ,"6/25/2017, 8:00 PM",DBH Estimated,-76.62828421,39.32215658,1417494.366142258,603133.7031048387
254844,Street,Acer rubrum,"maple, red",Open/Unrestricted,800,WYMAN PARK DR,Front,10.3,1,25,>20,>20,None,None, ,"6/25/2017, 8:00 PM", ,-76.62878334,39.32204184,1417353.3303350955,603091.3390163332
254845,Street,Tilia cordata,"linden, littleleaf",Well/Pit,2949,KESWICK ROAD,Front,15.8,1,25,4,4,None,None, ,"6/25/2017, 8:00 PM", ,-76.62783568,39.32322365,1417619.673306346,603522.883100763
254846,Park,Diospyros virginiana,"persimmon, common",Open/Unrestricted,3100,N CHARLES ST,Front,1.3,1,10,>20,>20,None,None, ,"6/25/2017, 8:00 PM", ,-76.62771161,39.32209655,1417656.4468548447,603112.4990790039
254849,Street,Tilia cordata,"linden, littleleaf",Well/Pit,2911,KESWICK ROAD,Front,14.6,1,35,4,4,None,None, ,"6/25/2017, 8:00 PM", ,-76.62789653,39.32248708,1417603.5535879284,603254.5309471786
254850,Street,Acer buergerianum,"maple, trident",Well/Pit,2939,KESWICK ROAD,Front,4.2,1,15,5,4,None,None, ,"6/25/2017, 8:00 PM", ,-76.62785612,39.32301147,1417614.2057975978,603445.5764968395
254853,Street,Tilia cordata,"linden, littleleaf",Well/Pit,2965,KESWICK ROAD,Front,18.6,1,35,4,4,None,None, ,"6/25/2017, 8:00 PM", ,-76.62781477,39.3235307,1417625.1345815063,603634.746066004
254878,Park,Morus alba,"mulberry, white",Open/Unrestricted,3100,N CHARLES ST,Front,10,1,20,>20,>20,Both,None, ,"6/26/2017, 8:00 PM",DBH Estimated,-76.62736178,39.32371217,1417753.0135908425,603701.3669957519
254880,Park,Acer rubrum,"maple, red",Open/Unrestricted,3100,N CHARLES ST,Front,5.2,1,25,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62692604,39.32361528,1417876.4296825975,603666.5776952505
254881,Park,Acer saccharinum,"maple, silver",Open/Unrestricted,3100,N CHARLES ST,Front,13,>5,40,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62684547,39.32336761,1417899.5926940143,603576.4630460888
254883,Park,Acer rubrum,"maple, red",Open/Unrestricted,3100,N CHARLES ST,Front,10,>5,20,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62708219,39.32271397,1417833.594466418,603338.111816749
254884,Park,Prunus serotina,"cherry, black",Open/Unrestricted,3100,N CHARLES ST,Front,11.3,1,30,>20,>20,Both,None, ,"6/26/2017, 8:00 PM", ,-76.62742233,39.32240988,1417737.8197235912,603226.9598080963
254886,Park,Quercus phellos,"oak, willow",Open/Unrestricted,3100,N CHARLES ST,Front,24.5,1,55,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62728971,39.32286275,1417774.6664346755,603392.0605277568
254887,Park,Nyssa sylvatica,blackgum,Open/Unrestricted,3100,N CHARLES ST,Front,2.6,1,20,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62688872,39.32365407,1417886.9286773354,603680.7512233406
254888,Park,Tilia americana,"linden, American",Open/Unrestricted,3100,N CHARLES ST,Front,28,1,70,>20,>20,None,None, ,"6/26/2017, 8:00 PM",DBH Estimated,-76.6273218,39.32325548,1417765.005036667,603535.0707404166
254890,Park,Quercus phellos,"oak, willow",Open/Unrestricted,3100,N CHARLES ST,Front,23.4,1,50,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62706009,39.32344097,1417838.7660440058,603602.935762167
254891,Park,Quercus phellos,"oak, willow",Open/Unrestricted,3100,N CHARLES ST,Front,23.4,1,55,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62705082,39.32299805,1417842.047533512,603441.6168590933
254893,Park,Pinus strobus,"pine, eastern white",Open/Unrestricted,3100,N CHARLES ST,Front,11.5,1,35,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62745585,39.32227088,1417728.5454639196,603176.2912742496
254895,Park,Tilia americana,"linden, American",Open/Unrestricted,3100,N CHARLES ST,Front,45,1,40,>20,>20,None,None, ,"6/26/2017, 8:00 PM",DBH Estimated,-76.62739096,39.32272705,1417746.2239062637,603342.5196163356
254899,Park,Acer platanoides,"maple, Norway",Open/Unrestricted,3100,N CHARLES ST,Front,33.5,1,55,>20,>20,None,None, ,"6/26/2017, 8:00 PM",remove vines,-76.62726047,39.32326982,1417782.3317736685,603540.365349263
254914,Park,Prunus serotina,"cherry, black",Open/Unrestricted,3100,N CHARLES ST,Front,10.2,1,20,>20,>20,Both,None, ,"6/26/2017, 8:00 PM", ,-76.62740092,39.32364764,1417742.0375629216,603677.8155336678
254915,Park,Acer rubrum,"maple, red",Open/Unrestricted,3100,N CHARLES ST,Front,5.5,1,25,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62696169,39.32357611,1417866.4021435976,603652.2719495893
254917,Park,Ailanthus altissima,tree of heaven,Open/Unrestricted,3100,N CHARLES ST,Front,19.2,1,40,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62682265,39.32335162,1417906.0713555962,603570.6631889194
254919,Park,Acer rubrum,"maple, red",Open/Unrestricted,3100,N CHARLES ST,Front,11.8,1,35,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62734105,39.32231225,1417760.9614095837,603191.4923593402
254920,Park,Pinus strobus,"pine, eastern white",Open/Unrestricted,3100,N CHARLES ST,Front,15.8,1,35,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62742376,39.3225693,1417737.1793049276,603285.021371752
254922,Park,Robinia pseudoacacia,"locust, black",Open/Unrestricted,3100,N CHARLES ST,Front,20.9,1,30,>20,>20,None,None, ,"6/26/2017, 8:00 PM",DBH at 2 ft,-76.626946,39.32365665,1417870.7200483382,603681.6226126701
254924,Park,Tilia americana,"linden, American",Open/Unrestricted,3100,N CHARLES ST,Front,45,1,70,>20,>20,Both,None, ,"6/26/2017, 8:00 PM",DBH Estimated,-76.62736672,39.32328361,1417752.2550621778,603545.2652738392
254925,Park,Tilia americana,"linden, American",Open/Unrestricted,3100,N CHARLES ST,Front,45,1,55,>20,>20,Both,None, ,"6/26/2017, 8:00 PM",DBH Estimated,-76.62736075,39.32374882,1417753.2504670024,603714.7173627615
254927,Park,Ginkgo biloba,ginkgo,Open/Unrestricted,3100,N CHARLES ST,Front,36,1,65,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62731039,39.32299623,1417768.618218422,603440.6565591693
254929,Park,Quercus bicolor,"oak, swamp white",Open/Unrestricted,3100,N CHARLES ST,Front,4,>5,15,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.6268034,39.32346911,1417911.342998594,603613.4790481776
254931,Park,Acer rubrum,"maple, red",Open/Unrestricted,3100,N CHARLES ST,Front,18.2,1,45,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62706152,39.32291972,1417839.138418585,603413.075249508
254933,Park,Pinus strobus,"pine, eastern white",Open/Unrestricted,3100,N CHARLES ST,Front,15.8,1,35,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62742804,39.32232935,1417736.3256320953,603197.6199717522
254935,Park,Ulmus pumila,"elm, Siberian",Open/Unrestricted,3100,N CHARLES ST,Front,24,1,35,>20,>20,None,None, ,"6/26/2017, 8:00 PM",DBH Estimated,-76.62739096,39.32281586,1417746.0920167565,603374.8660083413
254938,Park,Ginkgo biloba,ginkgo,Open/Unrestricted,3100,N CHARLES ST,Front,26.8,1,65,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62735959,39.32315454,1417754.4640472531,603498.260774672
254939,Park,Liquidambar styraciflua,"sweetgum, American",Open/Unrestricted,3100,N CHARLES ST,Front,33.4,1,60,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62724907,39.32331781,1417785.4879353344,603557.857440263
254951,Park,Ulmus x,"elm, hybrid",Open/Unrestricted,3100,N CHARLES ST,Front,7.8,1,30,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62684974,39.32368018,1417897.9168443382,603690.3059942573
254952,Park,Nyssa sylvatica,blackgum,Open/Unrestricted,3100,N CHARLES ST,Front,4.5,1,15,>20,>20,None,None, ,"6/26/2017, 8:00 PM",DBH Estimated,-76.62701089,39.32355405,1417852.516344592,603644.1787899286
254955,Park,Quercus rubra,"oak, northern red",Open/Unrestricted,3100,N CHARLES ST,Front,2.2,1,15,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62677915,39.32332514,1417918.4158190936,603561.0700322539
254956,Park,Phellodendron amurense,Amur corktree,Open/Unrestricted,3100,N CHARLES ST,Front,22.5,1,40,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62733534,39.32239444,1417762.4528764188,603221.4345566779
254958,Park,Cercis canadensis,"redbud, eastern",Open/Unrestricted,3100,N CHARLES ST,Front,16.2,1,15,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62735816,39.32261067,1417755.6763151735,603300.1653703451
254960,Park,Ulmus x,"elm, hybrid",Open/Unrestricted,3100,N CHARLES ST,Front,7.5,1,30,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62699877,39.32361086,1417855.8611541688,603664.886425674
254962,Park,Tilia americana,"linden, American",Open/Unrestricted,3100,N CHARLES ST,Front,25,1,55,>20,>20,None,None, ,"6/26/2017, 8:00 PM",DBH Estimated,-76.62732893,39.32332057,1417762.8911957592,603558.7698400021
254963,Park,Morus alba,"mulberry, white",Open/Unrestricted,3100,N CHARLES ST,Front,6,1,15,>20,>20,None,None, ,"6/26/2017, 8:00 PM",DBH Estimated,-76.62735972,39.3237313,1417753.5677235872,603708.334173426
254964,Park,Ginkgo biloba,ginkgo,Open/Unrestricted,3100,N CHARLES ST,Front,28.8,1,65,>20,>20,Both,None, ,"6/26/2017, 8:00 PM", ,-76.62734889,39.32302216,1417757.6868098378,603450.054834336
254965,Park,Acer rubrum,"maple, red",Open/Unrestricted,3100,N CHARLES ST,Front,3.5,1,15,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62673209,39.32346359,1417931.5230763406,603611.5522147566
254966,Park,Acer saccharum,"maple, sugar",Open/Unrestricted,3100,N CHARLES ST,Front,11.3,1,35,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62707364,39.32284746,1417835.8165748417,603386.7419688404
254967,Park,Pinus strobus,"pine, eastern white",Open/Unrestricted,3100,N CHARLES ST,Front,13.4,1,40,>20,>20,None,None, ,"6/26/2017, 8:00 PM", ,-76.62742875,39.32237513,1417736.055947587,603214.2948071659
254969,Park,Morus alba,"mulberry, white",Open/Unrestricted,3100,N CHARLES ST,Front,27,4,40,>20,>20,Both,None, ,"6/26/2017, 8:00 PM", ,-76.62741734,39.32285833,1417738.5651289225,603390.3056100011
255623,Street,Quercus phellos,"oak, willow",Well/Pit,1800,N CALVERT ST,Side,1.6,1,15,10,5,None,None, ,"6/27/2017, 8:00 PM",remove hardware,-76.61392414,39.30995644,1421575.701483503,598706.8802655935
255624,Street,Acer rubrum,"maple, red",Well/Pit,1816,N CALVERT ST,Front,3.6,1,20,5,4,None,None, ,"6/27/2017, 8:00 PM", ,-76.61382146,39.31037959,1421604.1026734263,598861.1283166707
255625,Street,Prunus spp.,"cherry/plum, spp.",Well/Pit,1809,SAINT PAUL ST,Front,6.6,1,20,5,3,None,None, ,"6/27/2017, 8:00 PM", ,-76.6148026,39.31014843,1421326.8420730978,598775.7593929172
255626,Street,Pyrus calleryana,"pear, callery",Well/Pit,1801,SAINT PAUL ST,Side,15.3,1,40,5,5,None,None, ,"6/27/2017, 8:00 PM", ,-76.61457087,39.3099283,1421392.7513900846,598695.8586340845
255671,Street,Prunus spp.,"cherry/plum, spp.",Well/Pit,1811,SAINT PAUL ST,Front,7.1,1,20,6,3,None,None, ,"6/27/2017, 8:00 PM", ,-76.61480831,39.31021353,1421325.1281657517,598799.4640699178
255672,Street,Acer saccharum,"maple, sugar",Well/Pit,1810,N CALVERT ST,Front,2.1,1,15,5,4,None,None, ,"6/27/2017, 8:00 PM",remove hardware,-76.61380792,39.3102698,1421608.105290085,598821.1566118449
255674,Street,Pyrus calleryana,"pear, callery",Well/Pit,1801,SAINT PAUL ST,Side,14.1,1,40,10,5,None,None, ,"6/27/2017, 8:00 PM", ,-76.61469351,39.3099272,1421358.0510001779,598695.3104068339
255716,Street,Thuja spp.,arborvitae spp.,Well/Pit,1827,N CALVERT ST,Front,1,1,3,4,2,None,None, ,"6/27/2017, 8:00 PM", ,-76.61368028,39.31070012,1421643.5560065955,598978.0460618436
255717,Street,Prunus spp.,"cherry/plum, spp.",Well/Pit,1815,SAINT PAUL ST,Front,5.1,1,20,6,3,None,None, ,"6/27/2017, 8:00 PM", ,-76.61481187,39.31030346,1421323.9811864197,598832.2140044272
255718,Street,Prunus spp.,"cherry/plum, spp.",Well/Pit,1801,SAINT PAUL ST,Front,6.3,1,20,8,3,None,None, ,"6/27/2017, 8:00 PM", ,-76.6147912,39.30996085,1421330.358470261,598707.4514586776
255719,Street,Ginkgo biloba,ginkgo,Well/Pit,1808,N CALVERT ST,Front,6.8,1,25,4,4,None,None, ,"6/27/2017, 8:00 PM", ,-76.61381006,39.31018981,1421607.6230075955,598792.016906336
255721,Street,Gleditsia triacanthos inermis,"honeylocust, thornless",Well/Pit,141,E NORTH AVE,Front,5.5,1,20,6,6,None,None, ,"6/27/2017, 8:00 PM", ,-76.61400828,39.31105376,1421550.2044872642,599106.458206594
255758,Street,Pyrus calleryana,"pear, callery",Well/Pit,101,E NORTH AVE,Front,15.6,1,25,6,5,None,None, ,"6/27/2017, 8:00 PM", ,-76.61477337,39.31102452,1421333.7675841749,599094.8939252496
255760,Street,Quercus phellos,"oak, willow",Well/Pit,1804,N CALVERT ST,Front,2.2,1,15,8,4,None,None, ,"6/27/2017, 8:00 PM",remove hardware,-76.61380435,39.31010209,1421609.3723479211,598760.0734006763
255765,Street,Tilia cordata,"linden, littleleaf",Well/Pit,1801,SAINT PAUL ST,Side,24.3,1,40,5,5,None,None, ,"6/27/2017, 8:00 PM", ,-76.61437193,39.30993216,1421449.0357263386,598697.5029877573
255769,Street,Prunus spp.,"cherry/plum, spp.",Well/Pit,1803,SAINT PAUL ST,Front,7.4,1,20,4,3,None,None, ,"6/27/2017, 8:00 PM", ,-76.61479619,39.31003809,1421328.8276334256,598735.578042835
255804,Street,Tilia cordata,"linden, littleleaf",Well/Pit,1818,N CALVERT ST,Front,4.3,1,20,9,4,None,None, ,"6/27/2017, 8:00 PM", ,-76.61382289,39.31042428,1421603.630233422,598877.4032185078
255808,Street,Acer saccharum,"maple, sugar",Well/Pit,1802,N CALVERT ST,Front,3.5,1,15,6,4,None,None, ,"6/27/2017, 8:00 PM", ,-76.61380079,39.31004747,1421610.46519351,598740.1840047538
255811,Street,Pyrus calleryana,"pear, callery",Well/Pit,1801,SAINT PAUL ST,Side,17.8,1,40,5,5,None,None, ,"6/27/2017, 8:00 PM", ,-76.61448602,39.30992941,1421416.7588880062,598696.3619139194
